"Bloque1","Bloque2","Distancia"
"Bloque 0","Bloque 0",0
"Bloque 1","Bloque 0",0.819500897222902
"Bloque 2","Bloque 0",0.871457823901856
"Bloque 3","Bloque 0",1.71055061920831
"Bloque 4","Bloque 0",1.66988797954635
"Bloque 5","Bloque 0",1.09328119486241
"Bloque 6","Bloque 0",1.53833525804317
"Bloque 0","Bloque 1",0.819500897222902
"Bloque 1","Bloque 1",0
"Bloque 2","Bloque 1",0.0519569266789543
"Bloque 3","Bloque 1",1.5733650500421
"Bloque 4","Bloque 1",1.53270241038013
"Bloque 5","Bloque 1",0.505342083750233
"Bloque 6","Bloque 1",0.718834360820263
"Bloque 0","Bloque 2",0.871457823901856
"Bloque 1","Bloque 2",0.0519569266789543
"Bloque 2","Bloque 2",0
"Bloque 3","Bloque 2",1.53802567884855
"Bloque 4","Bloque 2",1.49736303918658
"Bloque 5","Bloque 2",0.540681454943783
"Bloque 6","Bloque 2",0.666877434141309
"Bloque 0","Bloque 3",1.71055061920831
"Bloque 1","Bloque 3",1.5733650500421
"Bloque 2","Bloque 3",1.53802567884855
"Bloque 3","Bloque 3",0
"Bloque 4","Bloque 3",0.104997209470757
"Bloque 5","Bloque 3",2.07870713379233
"Bloque 6","Bloque 3",1.99846242764453
"Bloque 0","Bloque 4",1.66988797954635
"Bloque 1","Bloque 4",1.53270241038013
"Bloque 2","Bloque 4",1.49736303918658
"Bloque 3","Bloque 4",0.104997209470757
"Bloque 4","Bloque 4",0
"Bloque 5","Bloque 4",2.03804449413037
"Bloque 6","Bloque 4",1.95779978798257
"Bloque 0","Bloque 5",1.09328119486241
"Bloque 1","Bloque 5",0.505342083750233
"Bloque 2","Bloque 5",0.540681454943783
"Bloque 3","Bloque 5",2.07870713379233
"Bloque 4","Bloque 5",2.03804449413037
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.445054063180756
"Bloque 0","Bloque 6",1.53833525804317
"Bloque 1","Bloque 6",0.718834360820263
"Bloque 2","Bloque 6",0.666877434141309
"Bloque 3","Bloque 6",1.99846242764453
"Bloque 4","Bloque 6",1.95779978798257
"Bloque 5","Bloque 6",0.445054063180756
"Bloque 6","Bloque 6",0
