"Bloque1","Bloque2","Distancia"
"Bloque 0","Bloque 0",0
"Bloque 1","Bloque 0",1.23561552880779
"Bloque 2","Bloque 0",0.720289096945341
"Bloque 3","Bloque 0",0.841211653445291
"Bloque 4","Bloque 0",0.870408971368079
"Bloque 5","Bloque 0",1.36007843471265
"Bloque 6","Bloque 0",0.913471169943719
"Bloque 7","Bloque 0",1.0592101666406
"Bloque 8","Bloque 0",0.996755264343486
"Bloque 9","Bloque 0",1.0091091942913
"Bloque 10","Bloque 0",1.05429080300361
"Bloque 11","Bloque 0",1.95811966785314
"Bloque 12","Bloque 0",1.89565896620912
"Bloque 13","Bloque 0",1.61211757136789
"Bloque 14","Bloque 0",1.50116721225721
"Bloque 15","Bloque 0",2.18937655555935
"Bloque 0","Bloque 1",1.23561552880779
"Bloque 1","Bloque 1",0
"Bloque 2","Bloque 1",0.515326431862446
"Bloque 3","Bloque 1",0.394403875362497
"Bloque 4","Bloque 1",0.365206557439708
"Bloque 5","Bloque 1",0.16378595631865
"Bloque 6","Bloque 1",0.460982977977474
"Bloque 7","Bloque 1",0.466845717287905
"Bloque 8","Bloque 1",0.488431588818765
"Bloque 9","Bloque 1",0.52010057585256
"Bloque 10","Bloque 1",0.617982537353139
"Bloque 11","Bloque 1",0.722504139045356
"Bloque 12","Bloque 1",0.833923913621543
"Bloque 13","Bloque 1",0.63447361672797
"Bloque 14","Bloque 1",0.46311454173283
"Bloque 15","Bloque 1",0.953761026751564
"Bloque 0","Bloque 2",0.720289096945341
"Bloque 1","Bloque 2",0.515326431862446
"Bloque 2","Bloque 2",0
"Bloque 3","Bloque 2",0.288423230905072
"Bloque 4","Bloque 2",0.150670605838321
"Bloque 5","Bloque 2",0.63978933776731
"Bloque 6","Bloque 2",0.338153415144027
"Bloque 7","Bloque 2",0.483892411840906
"Bloque 8","Bloque 2",0.421437509543794
"Bloque 9","Bloque 2",0.433791439491609
"Bloque 10","Bloque 2",0.478973048203919
"Bloque 11","Bloque 2",1.2378305709078
"Bloque 12","Bloque 2",1.17536986926377
"Bloque 13","Bloque 2",0.891828474422546
"Bloque 14","Bloque 2",0.78087811531187
"Bloque 15","Bloque 2",1.46908745861401
"Bloque 0","Bloque 3",0.841211653445291
"Bloque 1","Bloque 3",0.394403875362497
"Bloque 2","Bloque 3",0.288423230905072
"Bloque 3","Bloque 3",0
"Bloque 4","Bloque 3",0.439093836743392
"Bloque 5","Bloque 3",0.51886678126736
"Bloque 6","Bloque 3",0.626576646049099
"Bloque 7","Bloque 3",0.772315642745978
"Bloque 8","Bloque 3",0.709860740448866
"Bloque 9","Bloque 3",0.72221467039668
"Bloque 10","Bloque 3",0.76739627910899
"Bloque 11","Bloque 3",1.11690801440785
"Bloque 12","Bloque 3",1.05444731276382
"Bloque 13","Bloque 3",0.770905917922596
"Bloque 14","Bloque 3",0.659955558811921
"Bloque 15","Bloque 3",1.34816490211406
"Bloque 0","Bloque 4",0.870408971368079
"Bloque 1","Bloque 4",0.365206557439708
"Bloque 2","Bloque 4",0.150670605838321
"Bloque 3","Bloque 4",0.439093836743392
"Bloque 4","Bloque 4",0
"Bloque 5","Bloque 4",0.489669463344572
"Bloque 6","Bloque 4",0.187482809305706
"Bloque 7","Bloque 4",0.333221806002585
"Bloque 8","Bloque 4",0.270766903705473
"Bloque 9","Bloque 4",0.283120833653288
"Bloque 10","Bloque 4",0.328302442365598
"Bloque 11","Bloque 4",1.08771069648506
"Bloque 12","Bloque 4",1.02524999484104
"Bloque 13","Bloque 4",0.768097528013289
"Bloque 14","Bloque 4",0.630758240889132
"Bloque 15","Bloque 4",1.31896758419127
"Bloque 0","Bloque 5",1.36007843471265
"Bloque 1","Bloque 5",0.16378595631865
"Bloque 2","Bloque 5",0.63978933776731
"Bloque 3","Bloque 5",0.51886678126736
"Bloque 4","Bloque 5",0.489669463344572
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.585445883882338
"Bloque 7","Bloque 5",0.570227065542545
"Bloque 8","Bloque 5",0.612894494723629
"Bloque 9","Bloque 5",0.644563481757424
"Bloque 10","Bloque 5",0.742445443258003
"Bloque 11","Bloque 5",0.605274834817471
"Bloque 12","Bloque 5",0.997709869940193
"Bloque 13","Bloque 5",0.79825957304662
"Bloque 14","Bloque 5",0.62690049805148
"Bloque 15","Bloque 5",0.8292981208467
"Bloque 0","Bloque 6",0.913471169943719
"Bloque 1","Bloque 6",0.460982977977474
"Bloque 2","Bloque 6",0.338153415144027
"Bloque 3","Bloque 6",0.626576646049099
"Bloque 4","Bloque 6",0.187482809305706
"Bloque 5","Bloque 6",0.585445883882338
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.145738996696879
"Bloque 8","Bloque 6",0.083284094399767
"Bloque 9","Bloque 6",0.0956380243475815
"Bloque 10","Bloque 6",0.156999559375665
"Bloque 11","Bloque 6",1.18348711702283
"Bloque 12","Bloque 6",1.15503063421257
"Bloque 13","Bloque 6",0.955580337318996
"Bloque 14","Bloque 6",0.784221262323856
"Bloque 15","Bloque 6",1.41474400472904
"Bloque 0","Bloque 7",1.0592101666406
"Bloque 1","Bloque 7",0.466845717287905
"Bloque 2","Bloque 7",0.483892411840906
"Bloque 3","Bloque 7",0.772315642745978
"Bloque 4","Bloque 7",0.333221806002585
"Bloque 5","Bloque 7",0.570227065542545
"Bloque 6","Bloque 7",0.145738996696879
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",0.0624549022971121
"Bloque 9","Bloque 7",0.0743364162148785
"Bloque 10","Bloque 7",0.172218377715457
"Bloque 11","Bloque 7",1.16826829868304
"Bloque 12","Bloque 7",1.30076963090945
"Bloque 13","Bloque 7",1.10131933401587
"Bloque 14","Bloque 7",0.929960259020735
"Bloque 15","Bloque 7",1.39952518638925
"Bloque 0","Bloque 8",0.996755264343486
"Bloque 1","Bloque 8",0.488431588818765
"Bloque 2","Bloque 8",0.421437509543794
"Bloque 3","Bloque 8",0.709860740448866
"Bloque 4","Bloque 8",0.270766903705473
"Bloque 5","Bloque 8",0.612894494723629
"Bloque 6","Bloque 8",0.083284094399767
"Bloque 7","Bloque 8",0.0624549022971121
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.0316689870337945
"Bloque 10","Bloque 8",0.129550948534373
"Bloque 11","Bloque 8",1.21093572786412
"Bloque 12","Bloque 8",1.23831472861234
"Bloque 13","Bloque 8",1.03886443171876
"Bloque 14","Bloque 8",0.867505356723623
"Bloque 15","Bloque 8",1.44219261557033
"Bloque 0","Bloque 9",1.0091091942913
"Bloque 1","Bloque 9",0.52010057585256
"Bloque 2","Bloque 9",0.433791439491609
"Bloque 3","Bloque 9",0.72221467039668
"Bloque 4","Bloque 9",0.283120833653288
"Bloque 5","Bloque 9",0.644563481757424
"Bloque 6","Bloque 9",0.0956380243475815
"Bloque 7","Bloque 9",0.0743364162148785
"Bloque 8","Bloque 9",0.0316689870337945
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.0978819615005788
"Bloque 11","Bloque 9",1.24260471489792
"Bloque 12","Bloque 9",1.25066865856015
"Bloque 13","Bloque 9",1.05121836166658
"Bloque 14","Bloque 9",0.879859286671437
"Bloque 15","Bloque 9",1.47386160260412
"Bloque 0","Bloque 10",1.05429080300361
"Bloque 1","Bloque 10",0.617982537353139
"Bloque 2","Bloque 10",0.478973048203919
"Bloque 3","Bloque 10",0.76739627910899
"Bloque 4","Bloque 10",0.328302442365598
"Bloque 5","Bloque 10",0.742445443258003
"Bloque 6","Bloque 10",0.156999559375665
"Bloque 7","Bloque 10",0.172218377715457
"Bloque 8","Bloque 10",0.129550948534373
"Bloque 9","Bloque 10",0.0978819615005788
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",1.34048667639849
"Bloque 12","Bloque 10",1.29585026727246
"Bloque 13","Bloque 10",1.09639997037889
"Bloque 14","Bloque 10",0.925040895383747
"Bloque 15","Bloque 10",1.5717435641047
"Bloque 0","Bloque 11",1.95811966785314
"Bloque 1","Bloque 11",0.722504139045356
"Bloque 2","Bloque 11",1.2378305709078
"Bloque 3","Bloque 11",1.11690801440785
"Bloque 4","Bloque 11",1.08771069648506
"Bloque 5","Bloque 11",0.605274834817471
"Bloque 6","Bloque 11",1.18348711702283
"Bloque 7","Bloque 11",1.16826829868304
"Bloque 8","Bloque 11",1.21093572786412
"Bloque 9","Bloque 11",1.24260471489792
"Bloque 10","Bloque 11",1.34048667639849
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.392435035122722
"Bloque 13","Bloque 11",0.346002096485257
"Bloque 14","Bloque 11",0.456952455595932
"Bloque 15","Bloque 11",0.231256887706208
"Bloque 0","Bloque 12",1.89565896620912
"Bloque 1","Bloque 12",0.833923913621543
"Bloque 2","Bloque 12",1.17536986926377
"Bloque 3","Bloque 12",1.05444731276382
"Bloque 4","Bloque 12",1.02524999484104
"Bloque 5","Bloque 12",0.997709869940193
"Bloque 6","Bloque 12",1.15503063421257
"Bloque 7","Bloque 12",1.30076963090945
"Bloque 8","Bloque 12",1.23831472861234
"Bloque 9","Bloque 12",1.25066865856015
"Bloque 10","Bloque 12",1.29585026727246
"Bloque 11","Bloque 12",0.392435035122722
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.283541394841229
"Bloque 14","Bloque 12",0.394491753951904
"Bloque 15","Bloque 12",0.480238771456413
"Bloque 0","Bloque 13",1.61211757136789
"Bloque 1","Bloque 13",0.63447361672797
"Bloque 2","Bloque 13",0.891828474422546
"Bloque 3","Bloque 13",0.770905917922596
"Bloque 4","Bloque 13",0.768097528013289
"Bloque 5","Bloque 13",0.79825957304662
"Bloque 6","Bloque 13",0.955580337318996
"Bloque 7","Bloque 13",1.10131933401587
"Bloque 8","Bloque 13",1.03886443171876
"Bloque 9","Bloque 13",1.05121836166658
"Bloque 10","Bloque 13",1.09639997037889
"Bloque 11","Bloque 13",0.346002096485257
"Bloque 12","Bloque 13",0.283541394841229
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.17135907499514
"Bloque 15","Bloque 13",0.577258984191465
"Bloque 0","Bloque 14",1.50116721225721
"Bloque 1","Bloque 14",0.46311454173283
"Bloque 2","Bloque 14",0.78087811531187
"Bloque 3","Bloque 14",0.659955558811921
"Bloque 4","Bloque 14",0.630758240889132
"Bloque 5","Bloque 14",0.62690049805148
"Bloque 6","Bloque 14",0.784221262323856
"Bloque 7","Bloque 14",0.929960259020735
"Bloque 8","Bloque 14",0.867505356723623
"Bloque 9","Bloque 14",0.879859286671437
"Bloque 10","Bloque 14",0.925040895383747
"Bloque 11","Bloque 14",0.456952455595932
"Bloque 12","Bloque 14",0.394491753951904
"Bloque 13","Bloque 14",0.17135907499514
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",0.68820934330214
"Bloque 0","Bloque 15",2.18937655555935
"Bloque 1","Bloque 15",0.953761026751564
"Bloque 2","Bloque 15",1.46908745861401
"Bloque 3","Bloque 15",1.34816490211406
"Bloque 4","Bloque 15",1.31896758419127
"Bloque 5","Bloque 15",0.8292981208467
"Bloque 6","Bloque 15",1.41474400472904
"Bloque 7","Bloque 15",1.39952518638925
"Bloque 8","Bloque 15",1.44219261557033
"Bloque 9","Bloque 15",1.47386160260412
"Bloque 10","Bloque 15",1.5717435641047
"Bloque 11","Bloque 15",0.231256887706208
"Bloque 12","Bloque 15",0.480238771456413
"Bloque 13","Bloque 15",0.577258984191465
"Bloque 14","Bloque 15",0.68820934330214
"Bloque 15","Bloque 15",0
