"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 0","-",0,0,0
"Bloque 1","Aplicacion 1",0.428205147851259,4,6
"Bloque 2","Aplicacion 1",1.8326749614531,5,15
"Bloque 3","Aplicacion 1",3.23796612322443,4,6
"Bloque 4","Aplicacion 1",0.157721003051847,2,8
"Bloque 1","Aplicacion 2",0.0843958323821425,18,24
"Bloque 2","Aplicacion 2",0.750270672687973,16,18
"Bloque 3","Aplicacion 2",1.9741887696946,15,17
"Bloque 4","Aplicacion 2",0.468776945024729,12,16
"Bloque 1","Aplicacion 3",0.0156998931151008,29,39
"Bloque 2","Aplicacion 3",1.97058418325913,28,30
"Bloque 3","Aplicacion 3",0.195133971842006,27,31
"Bloque 4","Aplicacion 3",0.329132791981101,22,26
"Bloque 1","Aplicacion 4",1.49101757816709,44,52
"Bloque 2","Aplicacion 4",1.0038839362096,41,51
"Bloque 3","Aplicacion 4",0.42753591909543,42,50
"Bloque 4","Aplicacion 4",2.01385984097825,35,37
"Bloque 1","Aplicacion 5",0.110471723601222,55,61
"Bloque 2","Aplicacion 5",0.72199395035667,55,65
"Bloque 3","Aplicacion 5",0.676495245948304,54,56
"Bloque 4","Aplicacion 5",0.12468481650576,46,56
